,Date,Region,Sales Rep,Customer,Product,COGS,Sales
1325,6/24/2004,NorthEast,Luke,McLendon's Hardware,CTT Item,4968.84,9034.25
1326,6/24/2004,NorthEast,Chin,Solar and Wind Inc.,ANS Item,2729.85,7377.97
1327,6/24/2004,NorthEast,Troung,Nature Company,HFA Item,2019.56,3422.99
1328,6/24/2004,NorthEast,Sheliadawn,Whole Foods,TMT Item,1860.83,1990.19
1329,6/24/2004,NorthEast,Steven,Sherman Williams,JFE Item,379.57,690.12
1330,6/22/2004,NorthEast,Chin,Office Depot,VYP Item,2687.97,4634.43
1331,6/20/2004,NorthEast,Troung,Whole Foods,WEZ Item,4481.37,7595.54
1332,6/19/2004,NorthEast,Luke,Amazon.com,IRH Item,3623.94,8427.77
1333,6/19/2004,NorthEast,Jeri,ExcelIsVeryFun.com,ZRG Item,581.01,854.43
1334,6/17/2004,NorthEast,Chin,Office Depot,MBP Item,5773.2,8490.0
1335,6/17/2004,NorthEast,Steven,Whole Foods,TPR Item,2181.24,4847.2
1336,6/17/2004,NorthEast,Luke,Solar and Wind Inc.,UQS Item,998.03,1691.57
1337,6/15/2006,SouthEast,Chin,Amazon.com,ZON Item,5406.27,9163.17
1338,6/15/2006,SouthEast,Chin,Solar and Wind Inc.,JFA Item,736.25,836.65
1339,6/14/2006,SouthEast,Sheliadawn,Google,QGH Item,1233.07,2867.6
1340,6/11/2006,SouthEast,Luke,Costco,RBU Item,3427.84,5809.9
1341,6/9/2006,SouthEast,Chin,Costco,HDP Item,6487.52,7372.18
1342,6/9/2006,SouthEast,Troung,Google,KDI Item,2478.71,4201.2
1343,6/8/2006,SouthEast,Troung,ExcelIsVeryFun.com,CSL Item,1563.02,3634.92
1344,6/3/2006,SouthEast,Rhonda,Nature Company,ISP Item,3317.46,8966.11
1345,6/1/2006,SouthEast,Chin,Office Depot,VWY Item,296.6,539.27
1346,5/29/2006,SouthEast,Sheliadawn,Nature Company,FXG Item,4263.18,6269.38
1347,5/28/2006,SouthEast,Jeri,ExcelIsVeryFun.com,YKZ Item,1075.89,2502.07
1348,5/24/2006,SouthEast,Jon,Yahoo,WZQ Item,2175.68,5059.71
1349,5/20/2006,SouthEast,Jon,Office Depot,RLW Item,2950.44,7974.17
1350,5/19/2006,SouthEast,Chin,The Economist,MDD Item,1458.24,2651.35
1351,5/18/2006,SouthEast,Chin,Google,FMB Item,5309.24,9653.16
1352,5/7/2006,SouthEast,Chin,Costco,JIM Item,4677.23,5002.38
1353,5/6/2006,SouthEast,Troung,Amazon.com,YDC Item,3558.86,8276.43
1354,5/5/2006,SouthEast,Rhonda,Yahoo,MTS Item,1974.5,4591.87
1355,5/3/2006,SouthEast,Luke,Costco,RMZ Item,1978.15,2115.67
1356,5/2/2006,SouthEast,Chin,Costco,BZR Item,3127.76,6950.57
1357,5/2/2006,SouthEast,Jeri,Whole Foods,YRP Item,1265.31,1437.85
1358,4/29/2006,SouthEast,Sheliadawn,The Economist,JGL Item,3491.38,6347.97
1359,4/28/2006,SouthEast,Rhonda,Amazon.com,EOE Item,98.04,264.98
1360,4/27/2006,SouthEast,Troung,Sherman Williams,UBW Item,1186.64,2759.63
1361,4/26/2006,SouthEast,Steven,Home Depot,UPA Item,7054.78,8016.79
1362,4/19/2006,SouthEast,Jon,Costco,QCV Item,4338.4,7353.22
1363,4/17/2006,SouthEast,Rhonda,Whole Foods,YXT Item,3781.32,8402.93
1364,4/15/2006,SouthEast,Jon,Sherman Williams,KHK Item,1935.96,3281.29
1365,4/14/2006,SouthEast,Steven,The Economist,VFU Item,5082.08,7473.64
1366,4/13/2006,SouthEast,Jon,Peet's Coffee,PRV Item,3293.43,5678.32
1367,4/9/2006,SouthEast,Luke,Amazon.com,EKT Item,3119.48,5671.78
1368,4/9/2006,SouthEast,Chin,Peet's Coffee,UXD Item,2647.43,4564.54
1369,4/5/2006,SouthEast,Luke,Whole Foods,MFZ Item,714.63,1588.07
1370,3/29/2006,SouthEast,Steven,The Economist,BRL Item,4241.54,6237.56
1371,3/29/2006,SouthEast,Chin,Costco,BRJ Item,1929.29,4287.32
1372,3/26/2006,SouthEast,Jeri,Yahoo,IPH Item,3488.55,3964.26
1373,3/22/2006,SouthEast,Rhonda,Google,SNC Item,1828.18,2077.48
1374,3/21/2006,SouthEast,Luke,Nature Company,RDD Item,4071.14,7019.2
1375,3/20/2006,SouthEast,Sheliadawn,Nature Company,QGQ Item,3175.61,4670.02
1376,3/18/2006,SouthEast,Troung,Home Depot,GAY Item,3495.95,4661.26
1377,3/18/2006,SouthEast,Jon,McLendon's Hardware,MDG Item,2962.53,4356.66
1378,3/16/2006,SouthEast,Chin,The Economist,LFO Item,3494.46,7765.47
1379,3/14/2006,SouthEast,Rhonda,Peet's Coffee,TIH Item,4846.16,5507.0
1380,3/12/2006,SouthEast,Jeri,Solar and Wind Inc.,JMX Item,411.52,1112.22
1381,3/5/2006,SouthEast,Chin,Solar and Wind Inc.,EEO Item,1200.88,3245.61
1382,3/1/2006,SouthEast,Chin,Amazon.com,FHT Item,1277.97,2972.02
1383,2/26/2006,SouthEast,Jeri,Home Depot,JHF Item,15.06,22.15
1384,2/24/2006,SouthEast,Chin,Sherman Williams,MHY Item,5772.34,6173.63
1385,2/23/2006,SouthEast,Steven,Peet's Coffee,NFI Item,3682.63,6349.36
1386,2/20/2006,SouthEast,Jon,Sherman Williams,MWX Item,2350.13,5222.52
1387,2/13/2006,SouthEast,Jeri,Sherman Williams,WSD Item,6647.98,8863.97
1388,2/11/2006,SouthEast,Rhonda,Amazon.com,MBS Item,2570.73,3780.49
1389,2/10/2006,SouthEast,Sheliadawn,Solar and Wind Inc.,BGP Item,1022.85,2273.0
1390,2/9/2006,SouthEast,Sheliadawn,Sherman Williams,SYC Item,2711.13,6024.74
1391,2/7/2006,SouthEast,Chin,Google,BAW Item,4002.68,5336.9
1392,2/5/2006,SouthEast,Chin,Office Depot,QKP Item,375.85,1015.81
1393,2/1/2006,SouthEast,Chin,ExcelIsVeryFun.com,BCW Item,3031.54,6736.75
1394,1/30/2006,SouthEast,Steven,Sherman Williams,WPJ Item,1418.96,2446.49
1395,1/28/2006,SouthEast,Steven,McLendon's Hardware,ACF Item,3479.96,3954.5
1396,1/28/2006,SouthEast,Jeri,ExcelIsVeryFun.com,EDS Item,3277.45,3505.29
1397,1/26/2006,SouthEast,Jon,The Economist,DYM Item,3501.1,5148.67
1398,1/25/2006,SouthEast,Jeri,Solar and Wind Inc.,OVI Item,1457.85,2143.9
1399,1/25/2006,SouthEast,Sheliadawn,Home Depot,CXY Item,517.76,941.39
1400,1/22/2006,SouthEast,Troung,Amazon.com,HVV Item,4517.8,6643.82
1401,1/19/2006,SouthEast,Rhonda,Solar and Wind Inc.,UVO Item,3345.55,4919.93
1402,1/15/2006,SouthEast,Steven,Whole Foods,NGX Item,78.91,183.51
1403,1/9/2006,SouthEast,Troung,Office Depot,FFW Item,1222.62,1630.16
1404,1/5/2006,SouthEast,Jeri,Yahoo,APF Item,1349.83,3648.18
1405,1/4/2006,SouthEast,Luke,Solar and Wind Inc.,PGK Item,4158.17,5544.23
1406,12/30/2005,SouthEast,Troung,Nature Company,EIS Item,5338.44,7117.92
1407,12/29/2005,SouthEast,Luke,Peet's Coffee,QJR Item,788.88,1337.08
1408,12/28/2005,SouthEast,Steven,Sherman Williams,GPB Item,2215.53,5987.93
1409,12/27/2005,SouthEast,Rhonda,Solar and Wind Inc.,SKL Item,1270.93,3434.94
1410,12/25/2005,SouthEast,Jeri,Google,TKV Item,5914.4,6325.56
1411,12/23/2005,SouthEast,Steven,Sherman Williams,CCV Item,7134.12,8106.96
1412,12/23/2005,SouthEast,Jon,Peet's Coffee,QHG Item,1609.96,3577.68
1413,12/21/2005,SouthEast,Steven,Home Depot,UTS Item,2032.72,5493.83
1414,12/15/2005,SouthEast,Sheliadawn,McLendon's Hardware,IHQ Item,5964.0,7952.0
1415,12/14/2005,SouthEast,Jon,Amazon.com,UNH Item,3963.24,8807.2
1416,12/13/2005,SouthEast,Jon,Nature Company,KHA Item,1191.24,2053.87
1417,12/12/2005,SouthEast,Jon,Sherman Williams,MOB Item,2004.92,5418.71
1418,12/12/2005,SouthEast,Jeri,Whole Foods,BDC Item,1853.22,3195.21
1419,12/9/2005,SouthEast,Chin,Amazon.com,TRT Item,3923.22,5769.44
1420,12/7/2005,SouthEast,Jeri,Solar and Wind Inc.,XXB Item,4051.0,9420.93
1421,12/7/2005,SouthEast,Jeri,Office Depot,LVF Item,1857.5,3148.3
1422,12/2/2005,SouthEast,Jon,Yahoo,YYC Item,3290.26,5672.87
1423,12/1/2005,SouthEast,Steven,Yahoo,VSH Item,5728.75,6509.94
1424,11/30/2005,SouthEast,Luke,Sherman Williams,DYD Item,1279.42,2168.51
1425,11/27/2005,SouthEast,Rhonda,The Economist,FPA Item,1483.93,4010.61
1426,11/27/2005,SouthEast,Luke,The Economist,SHE Item,1173.83,2023.84
1427,11/24/2005,SouthEast,Rhonda,McLendon's Hardware,TAG Item,744.48,1094.83
1428,11/14/2005,SouthEast,Chin,ExcelIsVeryFun.com,UHF Item,4295.31,5727.08
1429,11/10/2005,SouthEast,Steven,Nature Company,FCI Item,4551.28,8275.06
1430,11/9/2005,SouthEast,Chin,Peet's Coffee,ZPU Item,3090.4,5328.27
1431,11/6/2005,SouthEast,Rhonda,Solar and Wind Inc.,IKP Item,3919.15,5763.45
1432,11/3/2005,SouthEast,Luke,Sherman Williams,KQA Item,3695.05,5433.9
1433,11/2/2005,SouthEast,Jeri,Whole Foods,KQJ Item,1336.62,2430.21
1434,10/30/2005,SouthEast,Sheliadawn,Peet's Coffee,ZGA Item,4456.6,7683.8
1435,10/29/2005,SouthEast,Rhonda,Google,TFM Item,2657.61,7182.73
1436,10/29/2005,SouthEast,Sheliadawn,Office Depot,JQH Item,2365.79,2688.4
1437,10/24/2005,SouthEast,Steven,Costco,XLF Item,1798.34,2043.57
1438,10/22/2005,SouthEast,Jeri,Amazon.com,FDU Item,113.68,121.58
1439,10/21/2005,SouthEast,Chin,Solar and Wind Inc.,VNM Item,779.93,1418.05
1440,10/20/2005,SouthEast,Luke,Costco,CLN Item,612.13,1360.28
1441,10/15/2005,SouthEast,Troung,Office Depot,YIT Item,3219.61,8701.64
1442,10/13/2005,SouthEast,Rhonda,Office Depot,XMY Item,2395.25,6473.64
1443,10/13/2005,SouthEast,Jeri,Sherman Williams,MJG Item,2704.59,3073.4
1444,10/12/2005,SouthEast,Jon,Amazon.com,HJX Item,5599.62,9490.88
1445,10/12/2005,SouthEast,Jon,ExcelIsVeryFun.com,TLP Item,303.97,515.21
1446,10/10/2005,SouthEast,Sheliadawn,Sherman Williams,APP Item,4141.41,9631.18
1447,10/8/2005,SouthEast,Rhonda,Sherman Williams,CIA Item,1035.85,2301.89
1448,10/7/2005,SouthEast,Luke,Amazon.com,AIM Item,3641.63,6278.68
1449,10/6/2005,SouthEast,Sheliadawn,Peet's Coffee,VBB Item,5754.39,6154.43
1450,10/3/2005,SouthEast,Rhonda,Google,BHN Item,4853.28,7137.18
1451,9/29/2005,SouthEast,Chin,Home Depot,HGF Item,3030.52,5225.03
1452,9/25/2005,SouthEast,Jon,Costco,UGN Item,1503.71,2004.95
1453,9/24/2005,SouthEast,Sheliadawn,McLendon's Hardware,TIB Item,3337.16,4449.55
1454,9/18/2005,SouthEast,Troung,Yahoo,ZUL Item,3598.85,6204.91
1455,9/18/2005,SouthEast,Jeri,The Economist,MKP Item,447.89,658.66
1456,9/16/2005,SouthEast,Troung,McLendon's Hardware,MUR Item,4240.1,9860.69
1457,9/15/2005,SouthEast,Luke,Google,ATD Item,5016.69,5700.78
1458,9/14/2005,SouthEast,Chin,Office Depot,UYM Item,8115.05,8679.2
1459,9/13/2005,SouthEast,Sheliadawn,Costco,STG Item,2402.11,4071.38
1460,9/13/2005,SouthEast,Luke,Whole Foods,BVP Item,2244.35,2400.37
1461,9/12/2005,SouthEast,Chin,The Economist,DUJ Item,2381.25,4329.54
1462,9/11/2005,SouthEast,Jon,Sherman Williams,EWS Item,2715.54,4681.97
1463,9/10/2005,SouthEast,Jeri,Amazon.com,JLN Item,5758.38,6158.69
1464,9/9/2005,SouthEast,Luke,Yahoo,HDE Item,4390.86,4696.11
1465,9/8/2005,SouthEast,Sheliadawn,McLendon's Hardware,VFB Item,3285.99,3514.43
1466,8/28/2005,SouthEast,Jeri,Yahoo,PBC Item,2067.91,4809.09
1467,8/26/2005,SouthEast,Luke,The Economist,YUS Item,248.69,452.16
1468,8/25/2005,SouthEast,Rhonda,Solar and Wind Inc.,DYU Item,8240.28,9363.95
1469,8/25/2005,SouthEast,Troung,Solar and Wind Inc.,IFT Item,274.97,611.04
1470,8/24/2005,SouthEast,Chin,Peet's Coffee,LHG Item,4633.14,7988.18
1471,8/22/2005,SouthEast,Jeri,Costco,RWZ Item,1670.37,3711.93
1472,8/17/2005,SouthEast,Jon,Amazon.com,XZZ Item,1738.62,2556.8
1473,8/16/2005,SouthEast,Rhonda,Home Depot,OLP Item,2190.53,5094.25
1474,8/14/2005,SouthEast,Chin,Yahoo,UWC Item,4049.01,9416.31
1475,8/12/2005,SouthEast,Troung,Solar and Wind Inc.,YQZ Item,661.55,882.06
1476,8/11/2005,SouthEast,Rhonda,Costco,WNV Item,2583.56,2935.86
1477,8/10/2005,SouthEast,Jon,Peet's Coffee,AQJ Item,944.34,2552.28
1478,8/7/2005,SouthEast,Troung,Sherman Williams,GPQ Item,6549.87,7005.21
1479,8/5/2005,SouthEast,Luke,Sherman Williams,AEX Item,1635.02,1857.98
1480,8/1/2005,SouthEast,Troung,ExcelIsVeryFun.com,YVJ Item,1375.02,2022.09
1481,7/30/2005,SouthEast,Luke,Google,DEG Item,5463.88,9260.81
1482,7/28/2005,SouthEast,Chin,Peet's Coffee,OFG Item,500.22,568.43
1483,7/27/2005,SouthEast,Luke,Costco,IBV Item,2807.34,5104.26
1484,7/26/2005,SouthEast,Luke,Google,GZB Item,4286.48,9968.55
1485,7/25/2005,SouthEast,Luke,Nature Company,QRR Item,6673.35,7583.35
1486,7/24/2005,SouthEast,Troung,Whole Foods,ZMY Item,3234.28,8741.3
1487,7/16/2005,SouthEast,Steven,Whole Foods,JIA Item,2287.73,3050.31
1488,7/15/2005,SouthEast,Jon,Amazon.com,OTZ Item,3145.57,3364.25
1489,7/15/2005,SouthEast,Troung,Solar and Wind Inc.,NDJ Item,2844.68,3232.59
1490,7/14/2005,SouthEast,Rhonda,Office Depot,XBF Item,2178.79,5066.96
1491,7/14/2005,SouthEast,Steven,The Economist,OBM Item,2148.6,3641.69
1492,7/13/2005,SouthEast,Troung,Home Depot,UJE Item,1612.11,4357.05
1493,7/10/2005,SouthEast,Chin,Home Depot,XID Item,5686.06,8361.86
1494,7/8/2005,SouthEast,Steven,ExcelIsVeryFun.com,MDH Item,5691.53,9812.99
1495,7/7/2005,SouthEast,Luke,Sherman Williams,WNZ Item,3014.39,5480.71
1496,6/22/2005,SouthEast,Steven,Amazon.com,MPS Item,6892.16,9189.55
1497,6/21/2005,SouthEast,Jon,Solar and Wind Inc.,REH Item,3237.64,7529.39
1498,6/16/2005,SouthEast,Jon,Google,ZJL Item,3398.33,4997.54
1499,6/12/2005,SouthEast,Luke,Peet's Coffee,ENW Item,3438.09,5927.74
1500,6/9/2005,SouthEast,Luke,McLendon's Hardware,KEI Item,3481.28,6002.2
1501,6/6/2005,SouthEast,Troung,Nature Company,FGA Item,1802.87,2048.72
1502,6/5/2005,SouthEast,Steven,Google,UWT Item,246.18,572.52
1503,6/1/2005,SouthEast,Steven,The Economist,ZEK Item,4504.03,6005.37
1504,5/25/2005,SouthEast,Troung,Amazon.com,NUH Item,454.23,1009.4
1505,5/24/2005,SouthEast,Steven,Sherman Williams,OQM Item,6515.34,8687.12
1506,5/21/2005,SouthEast,Jon,Yahoo,CQC Item,268.97,358.63
1507,5/19/2005,SouthEast,Troung,Google,WCE Item,4965.82,7302.67
1508,5/17/2005,SouthEast,Luke,Sherman Williams,CZL Item,2952.6,4342.06
1509,5/15/2005,SouthEast,Jon,The Economist,MDC Item,5428.28,9200.48
1510,5/14/2005,SouthEast,Chin,Peet's Coffee,VTR Item,4811.76,8296.13
1511,5/13/2005,SouthEast,Chin,Whole Foods,NVY Item,1873.41,3406.2
1512,5/10/2005,SouthEast,Troung,Peet's Coffee,RJQ Item,2553.43,3755.04
1513,5/8/2005,SouthEast,Jon,Amazon.com,LDF Item,2864.64,7742.27
1514,5/1/2005,SouthEast,Jon,Whole Foods,MSH Item,6820.56,9094.08
1515,5/1/2005,SouthEast,Jeri,Whole Foods,VNR Item,3364.09,7475.76
1516,5/1/2005,SouthEast,Luke,Whole Foods,NAE Item,3877.48,7049.96
1517,4/28/2005,SouthEast,Luke,Yahoo,VPC Item,3689.25,6252.96
1518,4/27/2005,SouthEast,Steven,ExcelIsVeryFun.com,BLF Item,1942.18,2589.57
1519,4/25/2005,SouthEast,Steven,Google,BQO Item,3292.36,4841.71
1520,4/24/2005,SouthEast,Luke,Sherman Williams,SFH Item,2237.26,3791.96
1521,4/24/2005,SouthEast,Troung,Sherman Williams,UQW Item,2100.8,3089.41
1522,4/20/2005,SouthEast,Steven,Sherman Williams,TGL Item,5392.37,7189.82
1523,4/15/2005,SouthEast,Jon,Sherman Williams,NUH Item,1336.25,2969.45
1524,4/12/2005,SouthEast,Rhonda,ExcelIsVeryFun.com,HEF Item,4392.87,7987.04
1525,4/11/2005,SouthEast,Luke,Costco,DVP Item,3296.17,3745.65
1526,4/11/2005,SouthEast,Troung,ExcelIsVeryFun.com,DLX Item,139.95,378.23
1527,4/8/2005,SouthEast,Jon,Solar and Wind Inc.,BRS Item,3466.28,7702.84
1528,3/30/2005,SouthEast,Jeri,Solar and Wind Inc.,RCE Item,3730.5,6431.9
1529,3/29/2005,SouthEast,Jeri,Sherman Williams,QGI Item,4345.09,7491.54
1530,3/26/2005,SouthEast,Luke,The Economist,TML Item,7341.38,9788.5
1531,3/25/2005,SouthEast,Jeri,Sherman Williams,SMG Item,2360.19,3146.92
1532,3/25/2005,SouthEast,Luke,Whole Foods,ZHY Item,1755.82,3027.28
1533,3/24/2005,SouthEast,Jeri,Whole Foods,DKD Item,1831.19,4949.16
1534,3/21/2005,SouthEast,Chin,Peet's Coffee,MXO Item,2729.76,7377.74
1535,3/20/2005,SouthEast,Troung,Yahoo,HXL Item,877.49,1595.43
1536,3/19/2005,SouthEast,Sheliadawn,Whole Foods,NEE Item,4351.8,7375.94
1537,3/18/2005,SouthEast,Sheliadawn,Google,QIE Item,1759.9,4092.78
1538,3/16/2005,SouthEast,Chin,Office Depot,ICN Item,605.97,1101.77
1539,3/15/2005,SouthEast,Jeri,The Economist,BSX Item,6239.95,9176.4
1540,3/15/2005,SouthEast,Steven,ExcelIsVeryFun.com,XRP Item,1377.08,3721.83
1541,3/14/2005,SouthEast,Chin,McLendon's Hardware,ZGF Item,706.1,1908.37
1542,3/6/2005,SouthEast,Rhonda,Nature Company,XWP Item,3154.71,5346.96
1543,2/25/2005,SouthEast,Troung,McLendon's Hardware,RPR Item,8385.28,9528.73
1544,2/24/2005,SouthEast,Jeri,Amazon.com,SPG Item,4460.79,8110.53
1545,2/22/2005,SouthEast,Troung,The Economist,GXP Item,5712.86,9849.76
1546,2/20/2005,SouthEast,Jeri,Yahoo,UJQ Item,4808.46,8290.45
1547,2/19/2005,SouthEast,Jon,Costco,IQG Item,116.92,171.94
1548,2/17/2005,SouthEast,Steven,Home Depot,DRK Item,2266.8,5271.62
1549,2/16/2005,SouthEast,Jon,The Economist,XHR Item,4271.12,7364.0
1550,2/14/2005,SouthEast,Steven,Yahoo,CHU Item,8318.62,8896.92
1551,2/14/2005,SouthEast,Jeri,Amazon.com,QFM Item,1401.47,2375.37
1552,2/12/2005,SouthEast,Troung,Yahoo,OWA Item,6955.61,7439.15
1553,2/12/2005,SouthEast,Jeri,McLendon's Hardware,PJS Item,1100.89,1467.85
1554,2/10/2005,SouthEast,Troung,Home Depot,KYK Item,5970.74,6784.93
1555,2/9/2005,SouthEast,Jeri,Google,OQV Item,7362.19,9816.25
1556,2/9/2005,SouthEast,Sheliadawn,Google,VKZ Item,1835.65,4268.96
1557,2/9/2005,SouthEast,Sheliadawn,Whole Foods,FCJ Item,2890.4,3853.86
1558,2/9/2005,SouthEast,Sheliadawn,Amazon.com,TEG Item,1523.73,2582.6
1559,2/3/2005,SouthEast,Sheliadawn,Google,QBL Item,862.86,2006.65
1560,2/1/2005,SouthEast,Troung,Costco,KJV Item,9318.96,9966.8
1561,1/30/2005,SouthEast,Chin,Whole Foods,WYF Item,1615.26,2375.38
1562,1/29/2005,SouthEast,Jon,The Economist,CSI Item,5142.91,6857.21
1563,1/26/2005,SouthEast,Jon,Whole Foods,WOC Item,2611.64,3840.65
1564,1/24/2005,SouthEast,Steven,Amazon.com,YFM Item,4773.76,8091.12
1565,1/24/2005,SouthEast,Steven,Office Depot,PGS Item,1091.14,2537.53
1566,1/23/2005,SouthEast,Chin,Home Depot,MEH Item,3497.48,9452.66
1567,1/23/2005,SouthEast,Sheliadawn,Solar and Wind Inc.,ENN Item,3702.88,8228.62
1568,1/23/2005,SouthEast,Jeri,Peet's Coffee,SQM Item,4448.44,6541.82
1569,1/21/2005,SouthEast,Troung,ExcelIsVeryFun.com,CRR Item,3070.16,4093.54
1570,1/19/2005,SouthEast,Jon,Google,CLJ Item,4427.96,7505.02
1571,1/14/2005,SouthEast,Jeri,The Economist,GQC Item,6993.48,7479.66
1572,1/12/2005,SouthEast,Troung,ExcelIsVeryFun.com,KOQ Item,3836.51,6975.47
1573,1/12/2005,SouthEast,Jon,ExcelIsVeryFun.com,OTD Item,975.35,2636.08
1574,1/11/2005,SouthEast,Steven,Sherman Williams,VJK Item,351.13,638.42
1575,1/8/2005,SouthEast,Jeri,Google,ORF Item,1513.27,1719.62
1576,1/7/2005,SouthEast,Jeri,Peet's Coffee,UGW Item,1406.34,3125.2
1577,1/6/2005,SouthEast,Jon,Nature Company,TZE Item,2795.46,4738.07
1578,1/5/2005,SouthEast,Jeri,Solar and Wind Inc.,CKU Item,135.31,300.69
1579,1/5/2005,SouthEast,Sheliadawn,Yahoo,MJE Item,218.96,234.18
1580,1/3/2005,SouthEast,Chin,Whole Foods,XGE Item,854.13,2308.45
1581,1/2/2005,SouthEast,Steven,Sherman Williams,SIV Item,5238.73,9032.3
1582,1/2/2005,SouthEast,Troung,Costco,XYT Item,2423.75,4406.81
1583,12/29/2004,SouthEast,Jon,The Economist,PUZ Item,1776.56,4801.51
1584,12/26/2004,SouthEast,Jeri,Home Depot,HVF Item,5923.06,6334.82
1585,12/22/2004,SouthEast,Luke,Solar and Wind Inc.,LOR Item,3799.3,4317.39
1586,12/22/2004,SouthEast,Jon,Peet's Coffee,DKT Item,3727.46,3986.59
1587,12/20/2004,SouthEast,Jon,Solar and Wind Inc.,VIN Item,5876.59,9960.33
1588,12/18/2004,SouthEast,Troung,Whole Foods,CUV Item,758.19,1763.23
1589,12/18/2004,SouthEast,Jon,Office Depot,EMO Item,331.26,561.46
1590,12/15/2004,SouthEast,Troung,Peet's Coffee,LDK Item,6418.88,6865.11
1591,12/15/2004,SouthEast,Chin,Amazon.com,YTL Item,1378.59,3206.03
1592,12/14/2004,SouthEast,Rhonda,Sherman Williams,ZHH Item,2230.92,4957.61
1593,12/11/2004,SouthEast,Luke,Nature Company,DXO Item,6585.66,8780.88
1594,12/9/2004,SouthEast,Luke,Home Depot,KBY Item,2935.04,4316.23
1595,12/4/2004,SouthEast,Jon,Nature Company,VSC Item,3906.99,8682.19
1596,12/4/2004,SouthEast,Rhonda,Yahoo,MQW Item,4262.52,7750.03
1597,11/27/2004,SouthEast,Sheliadawn,Whole Foods,ECX Item,2003.94,4453.2
1598,11/27/2004,SouthEast,Sheliadawn,Whole Foods,ALA Item,2595.27,2775.69
1599,11/25/2004,SouthEast,Chin,Sherman Williams,YZG Item,1332.11,1958.99
1600,11/21/2004,SouthEast,Luke,Sherman Williams,WYL Item,7479.79,8499.76
1601,11/19/2004,SouthEast,Troung,Peet's Coffee,TQB Item,4507.06,4820.39
1602,11/16/2004,SouthEast,Sheliadawn,The Economist,CRF Item,5399.02,9308.65
1603,11/16/2004,SouthEast,Jeri,ExcelIsVeryFun.com,USD Item,3608.38,8018.63
1604,11/11/2004,SouthEast,Chin,Office Depot,NPJ Item,1819.99,4044.42
1605,11/10/2004,SouthEast,Sheliadawn,Google,EUY Item,5467.0,9266.11
1606,11/10/2004,SouthEast,Chin,Sherman Williams,XWK Item,3426.73,6230.42
1607,11/10/2004,SouthEast,Rhonda,Nature Company,MUU Item,4171.44,6134.47
1608,11/9/2004,SouthEast,Troung,Office Depot,MEE Item,3374.21,7846.99
1609,11/2/2004,SouthEast,Luke,Costco,ACD Item,8311.74,9445.16
1610,11/2/2004,SouthEast,Steven,ExcelIsVeryFun.com,PBJ Item,3549.62,4732.82
1611,10/28/2004,SouthEast,Sheliadawn,Yahoo,TJA Item,748.32,1662.94
1612,10/24/2004,SouthEast,Jeri,McLendon's Hardware,OGB Item,450.47,763.51
1613,10/23/2004,SouthEast,Jeri,Home Depot,QDB Item,4923.04,8344.14
1614,10/21/2004,SouthEast,Chin,McLendon's Hardware,JDL Item,5842.79,8592.34
1615,10/18/2004,SouthEast,Luke,Costco,MNG Item,427.9,629.27
1616,10/17/2004,SouthEast,Rhonda,Home Depot,MOG Item,4014.81,6922.09
1617,10/16/2004,SouthEast,Jon,The Economist,LWK Item,1135.32,2640.28
1618,10/15/2004,SouthEast,Steven,Nature Company,SNP Item,2989.34,6642.97
1619,10/15/2004,SouthEast,Rhonda,Yahoo,AWH Item,56.57,75.43
1620,10/11/2004,SouthEast,Sheliadawn,Costco,JUQ Item,1094.35,1243.58
1621,10/10/2004,SouthEast,Steven,ExcelIsVeryFun.com,AWF Item,6417.66,9437.74
1622,10/9/2004,SouthEast,Rhonda,Nature Company,CDR Item,5723.32,8416.65
1623,10/7/2004,SouthEast,Chin,Solar and Wind Inc.,FFF Item,2251.43,2558.44
1624,10/3/2004,SouthEast,Rhonda,Costco,DSW Item,2774.78,6452.97
1625,10/3/2004,SouthEast,Rhonda,Yahoo,RHG Item,2067.76,5588.55
1626,10/3/2004,SouthEast,Rhonda,Sherman Williams,TZG Item,939.96,2185.96
1627,10/1/2004,SouthEast,Sheliadawn,Whole Foods,EWJ Item,3017.95,5203.36
1628,9/30/2004,SouthEast,Troung,ExcelIsVeryFun.com,AYR Item,2121.67,4714.83
1629,9/28/2004,SouthEast,Jeri,Google,RKM Item,3581.36,7958.57
1630,9/26/2004,SouthEast,Steven,ExcelIsVeryFun.com,JRG Item,1593.88,3706.7
1631,9/24/2004,SouthEast,Jeri,Peet's Coffee,MNC Item,2872.72,3830.29
1632,9/23/2004,SouthEast,Sheliadawn,Peet's Coffee,VGB Item,3280.35,5655.78
1633,9/21/2004,SouthEast,Jeri,ExcelIsVeryFun.com,ZLA Item,1101.14,2976.06
1634,9/19/2004,SouthEast,Sheliadawn,Costco,PPK Item,5342.11,5713.49
1635,9/18/2004,SouthEast,Jon,Yahoo,GGW Item,4373.8,7541.04
1636,9/17/2004,SouthEast,Steven,The Economist,MWX Item,2680.15,7243.65
1637,9/8/2004,SouthEast,Luke,Yahoo,VOO Item,1054.19,1817.57
1638,9/6/2004,SouthEast,Jon,Solar and Wind Inc.,ZDZ Item,3980.17,4522.92
1639,9/5/2004,SouthEast,Troung,Office Depot,VHD Item,965.33,2244.96
1640,9/4/2004,SouthEast,Troung,McLendon's Hardware,CKX Item,5157.05,9376.45
1641,9/4/2004,SouthEast,Chin,McLendon's Hardware,KKV Item,2356.79,5480.91
